OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1448,2020-035J,2025-10-31T06:01:32.513664,15.06404932,.0001426,53.0539,287.6892,93.8527,266.2625,0,U,45665,999,29921,.21707268E-3,.2954E-4,0
STARLINK-1451,2020-035M,2025-10-31T06:06:54.636192,15.06404970,.00014314,53.0538,287.9926,85.2754,274.8398,0,U,45668,999,29922,.21642601E-3,.2944E-4,0
STARLINK-1452,2020-035N,2025-10-31T04:00:29.188800,15.26458256,.00110323,53.0408,269.3936,18.6085,341.5314,0,U,45669,999,29947,.33151527E-2,.88416E-3,0
STARLINK-1453,2020-035P,2025-10-31T03:10:21.997920,15.06398428,.00015809,53.0540,258.2275,88.9400,271.1770,0,U,45670,999,29951,.37146916E-3,.5256E-4,0
STARLINK-1454,2020-035Q,2025-10-31T06:38:41.984448,15.06405430,.00014976,53.0559,287.5802,97.0589,263.0571,0,U,45671,999,29921,.11400989E-3,.1417E-4,0
STARLINK-1456,2020-035S,2025-10-31T05:24:24.432192,15.06388939,.00014423,53.0555,287.8105,80.0979,280.0173,0,U,45673,999,29922,-.127575E-5,-.3E-5,0
STARLINK-1457,2020-035T,2025-10-31T05:33:31.575744,15.07591072,.00002918,53.0546,287.7659,349.2568,10.8415,0,U,45674,999,29919,.70478081E-2,.109834E-2,0
STARLINK-1458,2020-035U,2025-10-31T05:19:05.716416,15.06405456,.00015963,53.0551,287.8229,86.1003,274.0168,0,U,45675,999,29918,.35142615E-3,.4958E-4,0
STARLINK-1460,2020-035V,2025-10-31T04:36:37.712160,15.06407414,.00015352,53.0533,287.9532,88.0944,272.0220,0,U,45676,999,29917,.67910117E-4,.73E-5,0
STARLINK-1392,2020-035W,2025-10-31T06:28:04.279008,15.06393048,.00015838,53.0552,287.6102,92.3125,267.8045,0,U,45677,999,29922,-.18678161E-3,-.3062E-4,0
STARLINK-1394,2020-035Y,2025-10-31T03:13:01.904448,15.06405862,.00016561,53.0543,278.2169,96.9629,263.1549,0,U,45679,999,29934,.4201377E-3,.5983E-4,0
STARLINK-1402,2020-035AE,2025-10-31T08:00:03.000384,15.26598798,.00017987,53.0524,270.1059,99.6529,220.0700,0,U,45685,999,580,.23514868E-2,.62567E-3,0
STARLINK-1404,2020-035AF,2025-10-31T05:25:42.598272,15.06411507,.00014181,53.0541,277.8052,88.8570,271.2582,0,U,45686,999,29936,.23162464E-3,.3171E-4,0
STARLINK-1413,2020-035AJ,2025-10-31T05:52:15.221568,15.06410666,.00015092,53.0563,277.7196,93.2643,266.8519,0,U,45689,999,29927,.13505785E-3,.1731E-4,0
STARLINK-1417,2020-035AN,2025-10-31T05:46:56.135136,15.06412999,.00016243,53.0549,277.7412,104.9428,255.1741,0,U,45693,999,29935,.20997727E-3,.2848E-4,0
STARLINK-1420,2020-035AQ,2025-10-31T04:12:41.357952,15.06415701,.00015081,53.0537,258.0207,101.1898,258.9261,0,U,45695,999,29963,.26676702E-3,.3696E-4,0
STARLINK-1422,2020-035AR,2025-10-31T06:02:51.778752,15.06405325,.00015083,53.0541,277.6926,103.5687,256.5470,0,U,45696,999,29935,.28817438E-3,.4014E-4,0
STARLINK-1351,2020-035AS,2025-10-31T03:52:49.945152,15.06415760,.00013258,53.0540,258.0932,87.0637,273.0504,0,U,45697,999,29963,.29422165E-3,.4105E-4,0
STARLINK-1398,2020-035AU,2025-10-31T01:30:57.451680,15.51084158,.000512,53.0505,218.3372,99.3642,260.7945,0,U,45699,999,30018,.20855624E-2,.125106E-2,0
STARLINK-1400,2020-035AV,2025-10-31T03:15:40.954752,15.06413557,.00013691,53.0532,258.2108,82.7085,277.4060,0,U,45700,999,29962,.48814209E-3,.6999E-4,0
STARLINK-1403,2020-035AW,2025-10-31T02:22:34.790592,15.06425068,.00015025,53.0554,258.3762,95.8253,264.2907,0,U,45701,999,29961,-.3106548E-4,-.745E-5,0
STARLINK-1407,2020-035AY,2025-10-31T05:28:29.506656,15.41143239,.00124387,53.0403,216.4726,54.5881,305.6283,0,U,45703,999,30022,.20373267E-2,.86486E-3,0
STARLINK-1411,2020-035BB,2025-10-31T08:00:03.000384,15.40585943,.00023738,53.0523,243.1204,108.6870,60.7703,0,U,45706,999,568,.38628862E-2,.162567E-2,0
STARLINK-1423,2020-035BF,2025-10-31T04:35:17.350656,15.06411606,.00012951,53.0540,257.9631,92.8133,267.3005,0,U,45710,999,29963,.36520045E-3,.5164E-4,0
STARLINK-1433,2020-035BG,2025-10-31T04:08:44.790432,15.06415094,.0001709,53.0536,258.0431,98.3817,261.7365,0,U,45711,999,29962,.76875289E-3,.11192E-3,0
STARLINK-1434,2020-035BH,2025-10-31T03:18:34.192800,15.15469263,.00057756,53.0512,254.3794,64.9215,295.2377,0,U,45712,999,29968,.22777104E-2,.4358E-3,0
STARLINK-1465,2020-038B,2025-10-30T19:23:15.926208,15.06410173,.00017184,53.0549,99.6786,89.6058,270.5128,0,U,45731,999,29661,.12233149E-3,.1541E-4,0
STARLINK-1471,2020-038F,2025-10-31T03:57:01.611936,15.40874232,.00012652,53.0509,38.4428,138.8796,221.2303,0,U,45735,999,29751,.66278261E-3,.27327E-3,0
STARLINK-1474,2020-038J,2025-10-30T10:36:42.489216,15.66595319,.00036317,53.0386,359.3877,330.7887,29.2925,0,U,45738,999,29799,.81850514E-3,.87694E-3,0
STARLINK-1475,2020-038K,2025-10-31T08:00:03.000384,15.76544085,.00063924,53.0492,321.5404,10.1293,326.8131,0,U,45739,999,587,.15594732E-2,.260662E-2,0
STARLINK-1480,2020-038M,2025-10-31T01:18:55.622016,15.06393555,.00010625,53.0556,98.5725,79.7618,280.3491,0,U,45741,999,29666,.71351595E-4,.781E-5,0
STARLINK-1500,2020-038Q,2025-10-30T17:07:31.948608,15.27454416,.0002951,53.0405,79.0165,184.0131,176.0844,0,U,45744,999,29690,.10783346E-2,.29128E-3,0
STARLINK-1504,2020-038S,2025-10-30T15:53:21.018912,15.40314651,.00021977,53.0286,43.9298,211.7020,148.3852,0,U,45746,999,29738,.16121831E-2,.66159E-3,0
STARLINK-1506,2020-038T,2025-10-30T15:59:49.476768,15.21284041,.00023188,53.0577,81.6986,205.6828,154.4053,0,U,45747,999,29686,.61517076E-3,.13629E-3,0
STARLINK-1464,2020-038X,2025-10-30T15:48:18.592992,15.06427621,.00012178,53.0541,80.3495,97.4108,262.7019,0,U,45751,999,29688,.64361636E-3,.9325E-4,0
STARLINK-1477,2020-038AA,2025-10-29T16:16:24.967200,15.06430181,.00004703,53.0562,84.7514,10.4998,349.6000,0,U,45754,999,29673,.42254176E-3,.6023E-4,0
STARLINK-1478,2020-038AB,2025-10-30T18:11:38.228640,15.06395357,.00012583,53.0517,79.9018,87.9253,272.1880,0,U,45755,999,29688,.18653971E-4,-.4E-7,0
STARLINK-1484,2020-038AC,2025-10-31T06:19:09.482880,15.60287979,.00015138,53.0180,343.3813,349.8554,10.2427,0,U,45756,999,29828,.11549198E-2,.96772E-3,0
STARLINK-1493,2020-038AF,2025-10-30T19:31:15.120480,15.06395606,.00014581,53.0539,79.6533,88.6677,271.4479,0,U,45759,999,29689,.5731711E-4,.572E-5,0
STARLINK-1494,2020-038AG,2025-10-30T15:13:28.567488,15.51243437,.0001947,53.0538,65.8384,16.4122,343.6949,0,U,45760,999,29708,.79609368E-3,.47251E-3,0
STARLINK-1502,2020-038AL,2025-10-30T18:43:29.222976,15.06386926,.00005785,53.0553,79.8027,135.4562,224.6474,0,U,45764,999,29690,.11769561E-3,.1472E-4,0
STARLINK-1470,2020-038AU,2025-10-30T16:59:05.599680,15.17599760,.00031374,53.0492,52.6619,224.6263,135.4478,0,U,45772,999,29727,.20047698E-2,.40709E-3,0
STARLINK-1482,2020-038AV,2025-10-30T14:41:58.808544,15.06398001,.00009009,53.0546,60.5545,95.7592,264.3500,0,U,45773,999,29715,.15715508E-3,.206E-4,0
STARLINK-1485,2020-038AW,2025-10-31T01:58:06.908160,16.15004006,.00071716,53.0367,346.0224,18.3998,341.7296,0,U,45774,999,29823,.11225731E-2,.1491572E-1,.17597031E-2
STARLINK-1496,2020-038BC,2025-10-30T17:05:17.650176,15.06395856,.0001506,53.0552,60.1072,82.4350,277.6810,0,U,45780,999,29715,.15311982E-3,.2E-4,0
STARLINK-1497,2020-038BD,2025-10-31T00:00:02.000160,15.53881190,.00061414,53.0404,4.3460,281.6720,171.1690,0,U,45781,999,592,.22571966E-2,.150335E-2,0
STARLINK-1510,2020-038BG,2025-10-31T08:00:03.000384,15.69601298,.00017051,53.0328,338.9609,51.0901,331.7883,0,U,45784,999,596,.15324715E-2,.188519E-2,0
STARLINK-1513,2020-038BJ,2025-10-30T17:47:44.478528,15.06395295,.00015021,53.0562,59.9793,88.7742,271.3419,0,U,45786,999,29717,.57320665E-4,.572E-5,0
STARLINK-1522,2020-055A,2025-10-30T10:57:43.612992,15.06394201,.00014451,53.0550,351.2559,93.5435,266.5719,0,U,46027,999,28925,.17139282E-3,.2272E-4,0
STARLINK-1523,2020-055B,2025-10-31T06:25:25.370400,15.06397175,.00017616,53.0550,347.6162,112.7845,247.3330,0,U,46028,999,28939,.73968564E-4,.82E-5,0
STARLINK-1526,2020-055C,2025-10-30T12:43:53.271552,15.06389647,.00014388,53.0552,350.9254,92.6075,267.5079,0,U,46029,999,28927,.23734071E-3,.3254E-4,0
STARLINK-1555,2020-055F,2025-10-31T07:29:07.492992,15.06405528,.00013138,53.0550,347.4140,83.8999,276.2140,0,U,46032,999,28939,.3692287E-3,.5223E-4,0
STARLINK-1556,2020-055G,2025-10-31T07:02:34.872288,15.06400839,.00012544,53.0550,347.4980,80.1549,279.9581,0,U,46033,999,28936,.52535607E-3,.7552E-4,0
STARLINK-1557,2020-055H,2025-10-31T07:07:53.196672,15.06407695,.0001398,53.0562,347.4836,91.2466,268.8684,0,U,46034,999,28936,-.8059362E-5,-.402E-5,0
STARLINK-1558,2020-055J,2025-10-31T07:18:30.628224,15.06409583,.00011709,53.0544,347.4502,76.4042,283.7077,0,U,46035,999,28939,.7849481E-3,.11433E-3,0
STARLINK-1560,2020-055K,2025-10-31T06:57:16.456320,15.06396845,.00012755,53.0551,347.5199,93.4588,266.6547,0,U,46036,999,28939,.3142406E-3,.4402E-4,0
STARLINK-1567,2020-055M,2025-10-31T07:13:12.100800,15.06406802,.00016875,53.0578,347.4697,103.1738,256.9440,0,U,46038,999,28938,.55794948E-3,.804E-4,0
STARLINK-1569,2020-055N,2025-10-31T07:23:48.518016,15.06406307,.00016385,53.0563,347.4359,89.1288,270.9888,0,U,46039,999,28938,.11124143E-4,-.116E-5,0
STARLINK-1582,2020-055S,2025-10-31T07:34:26.054112,15.06406292,.00015131,53.0548,347.4015,75.5956,284.5201,0,U,46043,999,28938,.97841327E-3,.14324E-3,0
STARLINK-1591,2020-055U,2025-10-31T06:36:02.122848,15.06411823,.00014972,53.0562,347.5823,107.1045,253.0108,0,U,46045,999,28936,.44359547E-4,.379E-5,0
STARLINK-1524,2020-055W,2025-10-31T07:03:54.587520,15.06405858,.00015734,53.0550,337.4969,93.8836,266.2333,0,U,46047,999,28952,.20963097E-3,.2843E-4,0
STARLINK-1527,2020-055X,2025-10-31T06:58:36.611328,15.06405749,.00015544,53.0551,337.5135,82.4624,277.6542,0,U,46048,999,28950,.70526811E-3,.10241E-3,0
STARLINK-1540,2020-055AA,2025-10-31T06:10:50.001024,15.06404355,.00014248,53.0555,337.6616,87.1433,272.9719,0,U,46051,999,28953,.17112494E-3,.2269E-4,0
STARLINK-1541,2020-055AB,2025-10-31T07:25:08.414688,15.06409599,.00015457,53.0551,337.4282,95.1659,264.9506,0,U,46052,999,28950,.70644608E-3,.10259E-3,0
STARLINK-1543,2020-055AC,2025-10-31T07:30:26.940384,15.06410249,.00013527,53.0548,337.4137,80.0090,280.1051,0,U,46053,999,28953,.34759332E-3,.4901E-4,0
STARLINK-1548,2020-055AD,2025-10-31T06:05:31.845984,15.06403107,.00016694,53.0559,337.6773,96.6561,263.4619,0,U,46054,999,28952,.54157908E-3,.7795E-4,0
STARLINK-1554,2020-055AE,2025-10-31T07:19:50.206080,15.06420181,.00015265,53.0565,337.4369,103.1933,256.9227,0,U,46055,999,28953,.60786324E-3,.8789E-4,0
STARLINK-1564,2020-055AH,2025-10-31T06:00:17.644608,15.06404047,.00017634,53.0560,338.1560,121.4192,238.6970,0,U,46058,999,28951,.228518E-3,.3124E-4,0
STARLINK-1570,2020-055AJ,2025-10-31T06:42:41.168160,15.06413773,.00014363,53.0559,337.5642,88.0087,272.1067,0,U,46059,999,28948,.25334236E-3,.3495E-4,0
STARLINK-1572,2020-055AK,2025-10-31T06:37:21.952992,15.06419178,.00013917,53.0559,337.5822,106.1438,253.9704,0,U,46060,999,28949,.90171228E-3,.13182E-3,0
STARLINK-1573,2020-055AL,2025-10-31T06:32:04.399296,15.06394105,.00015327,53.0559,337.6335,104.4546,255.6613,0,U,46061,999,28952,.25344883E-3,.3495E-4,0
STARLINK-1577,2020-055AN,2025-10-31T07:09:13.933152,15.06404854,.00013983,53.0555,337.4791,73.4769,286.6374,0,U,46063,999,28952,.44651182E-3,.6376E-4,0
STARLINK-1583,2020-055AP,2025-10-31T06:21:26.680896,15.06402565,.00017228,53.0554,337.6244,107.9969,252.1207,0,U,46064,999,28952,.12447453E-3,.1573E-4,0
STARLINK-1525,2020-055AR,2025-10-31T06:18:47.619360,15.06406136,.00017261,53.0562,317.6354,100.7181,259.4003,0,U,46066,999,28979,.12659769E-3,.1605E-4,0
STARLINK-1536,2020-055AV,2025-10-31T07:22:29.769600,15.06404702,.00015612,53.0554,317.4375,82.3758,277.7408,0,U,46070,999,28981,.16865848E-3,.2232E-4,0
STARLINK-1542,2020-055AY,2025-10-31T07:11:52.588608,15.06400677,.00016681,53.0552,317.4729,78.0991,282.0185,0,U,46073,999,28980,.3356152E-3,.4721E-4,0
STARLINK-1549,2020-055AZ,2025-10-31T06:50:37.831776,15.06425546,.00014536,53.0544,317.5367,118.0448,242.0688,0,U,46074,999,28979,.1271077E-2,.18715E-3,0
STARLINK-1551,2020-055BA,2025-10-31T07:27:48.044736,15.06407059,.00017936,53.0564,317.4157,91.4656,268.6538,0,U,46075,999,28980,.18677476E-3,.2502E-4,0
STARLINK-1552,2020-055BB,2025-10-31T06:29:24.616320,15.06400999,.00014696,53.0554,317.5948,99.8723,260.2432,0,U,46076,999,28978,.69802873E-4,.758E-5,0
STARLINK-1559,2020-055BC,2025-10-31T06:19:06.242016,15.17927617,.00062239,53.0512,310.7551,358.4732,1.6242,0,U,46077,999,28985,.11641992E-2,.23683E-3,0
STARLINK-1566,2020-055BE,2025-10-31T06:55:58.404288,15.06394002,.00014379,53.0548,317.5218,81.7647,278.3505,0,U,46079,999,28980,.59142678E-3,.8537E-4,0
STARLINK-1568,2020-055BF,2025-10-31T06:24:13.518432,15.33709683,.00051286,53.0663,285.0828,40.8424,319.2960,0,U,46080,999,29024,.89264144E-3,.29258E-3,0
STARLINK-1578,2020-055BH,2025-10-31T07:17:10.765248,15.06402873,.0001335,53.0543,317.4622,91.7152,268.3990,0,U,46082,999,28980,.82360808E-4,.946E-5,0
STARLINK-1579,2020-055BJ,2025-10-31T06:33:21.216672,15.06401000,.00013969,53.0547,317.5807,96.5505,263.5643,0,U,46083,999,28979,.18350017E-3,.2453E-4,0
STARLINK-1585,2020-057A,2025-10-31T08:00:03.000384,15.40127244,.00014637,53.0552,154.7146,103.9083,297.4620,0,U,46117,999,575,.68715362E-3,.2765E-3,0
STARLINK-1593,2020-057C,2025-10-31T06:40:16.063680,15.38971584,.00012954,53.0540,175.1733,122.0690,238.0439,0,U,46119,999,28785,.22967509E-2,.90621E-3,0
STARLINK-1601,2020-057D,2025-10-31T08:00:03.000384,15.44935576,.00012644,53.0541,174.3363,107.2573,215.0265,0,U,46120,999,574,.12927166E-2,.61861E-3,0
STARLINK-1605,2020-057G,2025-10-31T08:00:03.000384,15.49011341,.00129372,53.0481,120.2619,157.2055,348.9269,0,U,46123,999,580,.40772199E-2,.231349E-2,0
STARLINK-1614,2020-057H,2025-10-31T08:00:03.000384,15.49679224,.00131218,53.0486,120.0311,156.1920,65.6076,0,U,46124,999,580,.41175027E-2,.239468E-2,0
STARLINK-1621,2020-057L,2025-10-30T23:51:10.908000,15.40505529,.00080119,53.0507,150.9486,166.3910,193.7311,0,U,46127,999,28690,.30165013E-2,.126018E-2,0
STARLINK-1622,2020-057M,2025-10-31T05:06:27.421632,15.32467891,.00113923,53.0336,122.8075,125.0757,235.1314,0,U,46128,999,28732,.29102301E-2,.93473E-3,0
STARLINK-1623,2020-057N,2025-10-30T13:06:26.473536,15.06400396,.00015846,53.0514,140.8593,80.3687,279.7481,0,U,46129,999,28701,-.33105342E-4,-.775E-5,0
STARLINK-1624,2020-057P,2025-10-31T03:27:59.644512,15.37776558,.00013927,53.0553,135.7283,143.8292,216.2805,0,U,46130,999,28838,.31940712E-2,.121856E-2,0
STARLINK-1625,2020-057Q,2025-10-31T08:00:03.000384,15.39100334,.00014362,53.0546,154.9318,99.6860,108.2358,0,U,46131,999,575,.21612025E-2,.85554E-3,0
STARLINK-1643,2020-057V,2025-10-31T08:00:03.000384,15.76648283,.0004936,53.0416,128.4568,135.0270,328.5363,0,U,46136,999,586,.24693579E-2,.422891E-2,0
STARLINK-1596,2020-057AA,2025-10-31T04:53:29.184864,15.26790393,.0009785,53.0499,119.2364,151.8792,208.2737,0,U,46141,999,28737,.80182339E-3,.21133E-3,0
STARLINK-1597,2020-057AB,2025-10-30T22:29:03.777792,15.06413147,.00015724,53.0537,179.1022,86.9477,273.1692,0,U,46142,999,28650,.36539273E-3,.5167E-4,0
STARLINK-1606,2020-057AD,2025-10-30T14:18:21.772512,15.33157973,.00013713,53.0559,158.1066,90.7695,269.3462,0,U,46144,999,27502,.29413142E-2,.9642E-3,0
STARLINK-1608,2020-057AF,2025-10-30T22:44:58.617024,15.06399180,.00014188,53.0531,179.0530,95.5400,264.5751,0,U,46146,999,28651,-.79195676E-4,-.1461E-4,0
STARLINK-1629,2020-057AK,2025-10-31T08:00:03.000384,15.49469855,.00139521,53.0309,142.9519,138.2866,354.8216,0,U,46150,999,585,.28314081E-2,.161795E-2,0
STARLINK-1642,2020-057AP,2025-10-31T00:00:02.000160,15.45181803,.00123191,53.0503,152.3883,111.0312,286.7397,0,U,46154,999,590,.38403797E-2,.189735E-2,0
STARLINK-1667,2020-057AQ,2025-10-29T12:59:37.873248,15.31506983,.00105338,53.0336,130.8725,118.2259,241.9805,0,U,46155,999,28830,.2440353E-2,.75794E-3,0
STARLINK-1545,2020-057AR,2025-10-31T00:00:02.000160,15.31947762,.00009249,53.0539,156.6973,99.5532,108.3308,0,U,46156,999,569,.41251228E-2,.130929E-2,0
STARLINK-1587,2020-057AS,2025-10-31T08:00:03.000384,15.40667863,.00076859,53.0517,128.6478,186.8889,207.5543,0,U,46157,999,583,.38735124E-2,.163596E-2,0
STARLINK-1595,2020-057AU,2025-10-31T02:54:26.601408,15.06410841,.0001615,53.0532,178.2771,93.8888,266.2285,0,U,46159,999,28779,.22580892E-3,.3084E-4,0
STARLINK-1598,2020-057AV,2025-10-30T21:54:33.775488,15.06398721,.00015444,53.0528,159.2093,96.0318,264.0847,0,U,46160,999,28803,-.75066278E-4,-.1399E-4,0
STARLINK-1612,2020-057AZ,2025-10-30T21:59:15.833472,15.37987830,.00134444,53.0469,121.2141,134.4096,225.8010,0,U,46164,999,28858,.37296291E-2,.144134E-2,0
STARLINK-1626,2020-057BC,2025-10-30T22:55:36.233472,15.06403029,.00013257,53.0535,179.0163,83.0358,277.0782,0,U,46167,999,28651,-.5887294E-5,-.369E-5,0
STARLINK-1627,2020-057BD,2025-10-31T04:51:49.176864,15.33107693,.00009184,53.0530,125.9292,112.8692,247.2405,0,U,46168,999,28727,.30195435E-2,.9887E-3,0
STARLINK-1633,2020-057BG,2025-10-31T05:41:39.084288,15.32016884,.00011542,53.0535,155.3816,127.3656,232.7449,0,U,46171,999,28812,.26320527E-2,.83051E-3,0
STARLINK-1635,2020-057BH,2025-10-31T03:43:44.468256,15.32100149,.00019369,53.0543,155.4269,130.9585,229.1583,0,U,46172,999,28811,.27034581E-2,.85567E-3,0
STARLINK-1640,2020-057BJ,2025-10-30T22:13:07.830912,15.06411814,.0001736,53.0530,179.1527,83.5690,276.5497,0,U,46173,999,28650,.57413897E-3,.8283E-4,0
STARLINK-1641,2020-057BK,2025-10-30T23:04:47.576928,15.26311859,.00012771,53.0526,177.1930,64.2370,295.8760,0,U,46174,999,28653,.68875327E-3,.17813E-3,0
STARLINK-1734,2020-062A,2025-10-31T08:00:03.000384,15.66243039,.00124056,53.0234,138.8068,116.9117,281.3414,0,U,46325,999,590,.24161366E-2,.262655E-2,0
STARLINK-1654,2020-062B,2025-10-31T08:00:03.000384,15.35726464,.00014192,53.0539,235.6812,93.5346,115.5703,0,U,46326,999,574,.25959703E-2,.92255E-3,0
STARLINK-1686,2020-062D,2025-10-31T00:26:24.540576,15.34272793,.00027186,53.0544,216.7177,111.7147,248.4143,0,U,46328,999,28507,.23373024E-2,.79118E-3,0
STARLINK-1695,2020-062E,2025-10-31T01:02:58.945056,15.06435439,.00018333,53.0537,218.6218,83.6493,276.4705,0,U,46329,999,28504,.16263833E-2,.2405E-3,0
STARLINK-1710,2020-062F,2025-10-30T23:43:49.467936,15.43860168,.00113628,53.0463,197.3121,83.5145,276.7153,0,U,46330,999,28535,.27686226E-2,.129593E-2,0
STARLINK-1719,2020-062G,2025-10-31T06:48:16.783776,15.31166303,.00044525,53.0542,234.2214,113.8787,246.2680,0,U,46331,999,28485,.26765872E-2,.82252E-3,0
STARLINK-1723,2020-062J,2025-10-31T08:00:03.000384,15.30257798,.0001804,53.0532,236.2778,88.9220,311.8536,0,U,46333,999,575,.54587997E-1,.1805212E-1,0
STARLINK-1727,2020-062L,2025-10-31T08:00:03.000384,15.22151000,.000099,53.0546,236.6376,76.9758,338.7693,0,U,46335,999,580,.23677725E-1,.588955E-2,0
STARLINK-1738,2020-062M,2025-10-30T22:15:16.919424,15.44675749,.00142444,53.0484,198.1639,65.7886,294.4607,0,U,46336,999,28532,.28225882E-2,.136135E-2,0
STARLINK-1750,2020-062N,2025-10-30T23:30:06.656544,15.42161297,.00103494,53.0499,209.5910,107.9177,252.2957,0,U,46337,999,28517,.27097711E-2,.119567E-2,0
STARLINK-1752,2020-062P,2025-10-31T08:00:03.000384,15.28519949,.00010747,53.0553,236.4719,75.3642,125.3070,0,U,46338,999,574,.58485257E-1,.1804062E-1,0
STARLINK-1759,2020-062R,2025-10-31T02:24:32.078592,15.28831380,.00091694,53.0346,226.5779,62.9495,297.2439,0,U,46340,999,28493,.24372881E-2,.69582E-3,0
STARLINK-1762,2020-062T,2025-10-31T03:18:19.966176,15.06452306,.00017213,53.0529,238.1993,100.1864,259.9319,0,U,46342,999,28478,.13420864E-2,.19794E-3,0
STARLINK-1764,2020-062U,2025-10-31T08:00:03.000384,15.30577008,.00011354,53.0553,216.2593,76.1946,122.9517,0,U,46343,999,580,.51150412E-1,.1697184E-1,0
STARLINK-1765,2020-062V,2025-10-31T01:02:30.352704,15.39594014,.0006063,53.0508,212.5642,121.6792,238.4803,0,U,46344,999,28513,.2679672E-2,.108285E-2,0
STARLINK-1767,2020-062W,2025-10-31T08:00:03.000384,15.50170225,.00124216,53.0454,214.3453,67.3201,46.7873,0,U,46345,999,586,.22045232E-2,.128392E-2,0
STARLINK-1547,2020-062Y,2025-10-30T22:01:58.643904,15.32584084,.00098185,53.0477,178.8295,103.1648,257.0448,0,U,46347,999,28558,.29194848E-2,.94075E-3,0
STARLINK-1553,2020-062Z,2025-10-31T00:19:37.711488,15.27291607,.00090057,53.0424,193.3978,88.7511,271.4519,0,U,46348,999,28540,.21069402E-2,.57233E-3,0
STARLINK-1575,2020-062AA,2025-10-30T22:53:34.997856,15.41977677,.00122017,53.0401,173.5900,98.3643,261.8746,0,U,46349,999,28567,.27163804E-2,.119203E-2,0
STARLINK-1646,2020-062AC,2025-10-31T01:18:54.097920,15.06416117,.00014034,53.0532,218.5680,69.7525,290.3615,0,U,46351,999,28506,.74781464E-3,.10879E-3,0
STARLINK-1653,2020-062AD,2025-10-31T01:24:06.859008,15.28810553,.00018426,53.0519,216.6878,103.3588,256.7616,0,U,46352,999,28508,.85528225E-3,.23996E-3,0
STARLINK-1656,2020-062AE,2025-10-31T02:25:13.806336,15.06433275,.00013812,53.0559,238.3641,77.0388,283.0755,0,U,46353,999,28477,.98665198E-3,.14458E-3,0
STARLINK-1657,2020-062AF,2025-10-31T08:00:03.000384,15.37607772,.0001649,53.0535,234.8784,82.1553,334.8541,0,U,46354,999,570,.30933833E-2,.117286E-2,0
STARLINK-1661,2020-062AG,2025-10-31T03:07:42.919968,15.06422991,.0001292,53.0532,238.2328,80.5058,279.6077,0,U,46355,999,28478,.12969822E-2,.19102E-3,0
STARLINK-1665,2020-062AH,2025-10-31T08:00:03.000384,15.34300768,.00014335,53.0524,235.5340,104.4959,57.4969,0,U,46356,999,574,.32234047E-2,.109797E-2,0
STARLINK-1666,2020-062AJ,2025-10-31T06:32:03.454080,15.06391001,.00011895,53.0530,217.5949,78.0965,282.0158,0,U,46357,999,28508,.13023996E-2,.19166E-3,0
STARLINK-1707,2020-062AL,2025-10-30T21:47:12.879744,15.32421369,.00094126,53.0359,174.6268,99.1136,261.0929,0,U,46359,999,28565,.3015883E-2,.96721E-3,0
STARLINK-1726,2020-062AP,2025-10-31T06:47:19.460832,15.41095147,.00128043,53.0538,172.3899,95.7201,264.5263,0,U,46362,999,28572,.241408E-2,.10262E-2,0
STARLINK-1651,2020-062AT,2025-10-30T23:09:16.684416,15.41442866,.00094853,53.0472,184.8439,128.3653,231.8205,0,U,46366,999,28551,.28085481E-2,.120987E-2,0
STARLINK-1724,2020-062BC,2025-10-30T22:46:56.181504,15.29311494,.00080836,53.0364,181.3363,77.6611,282.5292,0,U,46375,999,28556,.28162421E-2,.81767E-3,0
STARLINK-1742,2020-062BD,2025-10-30T21:35:25.334592,15.39920444,.00137868,53.0387,166.0120,76.4441,283.8097,0,U,46376,999,28577,.30072625E-2,.123433E-2,0
STARLINK-1769,2020-062BK,2025-10-30T23:20:46.972896,15.47932560,.00155747,53.0503,177.6207,108.7082,251.5617,0,U,46382,999,28562,.26441112E-2,.142906E-2,0
STARLINK-1770,2020-062BL,2025-10-30T22:26:34.808640,15.38113375,.00084166,53.0503,219.0930,87.4934,272.7032,0,U,46383,999,28503,.23832801E-2,.91547E-3,0
STARLINK-1771,2020-062BM,2025-10-31T06:46:19.338528,15.27693574,.00033417,53.0497,234.4798,127.5328,232.5974,0,U,46384,999,28484,.20983618E-2,.57653E-3,0
STARLINK-1648,2020-070B,2025-10-31T08:00:03.000384,15.38954644,.0001581,53.0545,35.4683,84.5407,228.5763,0,U,46533,999,580,.42450697E-2,.169499E-2,0
