OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-6106,2023-090BF,2025-10-10T05:49:53.487552,15.02533019,.00013169,43.0035,358.9917,270.7053,89.3638,0,U,57154,999,12793,.23791587E-3,.3011E-4,0
STARLINK-6108,2023-090BG,2025-10-10T07:04:50.466720,15.02533632,.00013656,43.0054,358.5251,272.8733,87.1953,0,U,57155,999,12794,.12825975E-4,-.3E-6,0
STARLINK-6137,2023-090BH,2025-10-10T05:33:52.282368,15.02552180,.00014342,43.0055,358.9089,257.7823,102.2858,0,U,57156,999,12793,.20436932E-3,.2559E-4,0
STARLINK-5525,2023-094A,2025-10-09T23:21:31.296960,15.02534610,.00012089,43.0032,129.6828,270.0859,89.9844,0,U,57218,999,12444,.15377753E-4,.4E-7,0
STARLINK-5520,2023-094B,2025-10-09T15:18:05.904576,15.02526400,.0000787,43.0030,131.4652,254.5554,105.5201,0,U,57219,999,12439,.43061E-3,.5616E-4,0
STARLINK-5880,2023-094C,2025-10-10T06:52:58.598976,15.02545570,.00012669,43.0024,127.7335,266.4592,93.6106,0,U,57220,999,12449,.12478659E-3,.1483E-4,0
STARLINK-5875,2023-094D,2025-10-09T21:37:48.088128,15.02535041,.0001232,43.0031,130.0036,266.5228,93.5474,0,U,57221,999,12443,.79338E-4,.868E-5,0
STARLINK-5870,2023-094E,2025-10-10T07:02:34.724544,15.02539169,.00012038,43.0029,127.7847,268.3936,91.6768,0,U,57222,999,12512,.14860002E-3,.1804E-4,0
STARLINK-5519,2023-094F,2025-10-09T19:57:16.985376,15.02539885,.00013707,43.0029,130.3371,268.4008,91.6677,0,U,57223,999,12442,-.16905455E-3,-.2487E-4,0
STARLINK-5983,2023-094G,2025-10-10T06:57:47.307168,15.02535117,.00013494,43.0032,127.7607,267.2170,92.8517,0,U,57224,999,12449,-.16774021E-4,-.43E-5,0
STARLINK-6294,2023-094H,2025-10-09T21:36:12.063168,15.02539263,.0001092,43.0027,129.9872,269.7808,90.2909,0,U,57225,999,12443,-.28118E-4,-.583E-5,0
STARLINK-6350,2023-094J,2025-10-09T14:44:31.585344,15.02532549,.0001289,43.0036,131.2864,268.5065,91.5629,0,U,57226,999,12439,-.82263E-5,-.315E-5,0
STARLINK-5996,2023-094K,2025-10-10T06:48:11.649024,15.02537498,.00011098,43.0029,127.7088,269.4308,90.6407,0,U,57227,999,12449,.94168549E-4,.1069E-4,0
STARLINK-6230,2023-094L,2025-10-10T00:14:05.717760,15.02537440,.00012638,43.0029,129.0930,271.7347,88.3350,0,U,57228,999,12445,.18924251E-4,.52E-6,0
STARLINK-6233,2023-094M,2025-10-10T06:46:35.911776,15.02534502,.00012824,43.0034,127.6996,267.7722,92.2974,0,U,57229,999,12449,.43503691E-4,.384E-5,0
STARLINK-6250,2023-094N,2025-10-10T06:29:01.025664,15.02533655,.00013722,43.0029,127.6073,272.4611,87.6074,0,U,57230,999,12449,.2009569E-4,.68E-6,0
STARLINK-5840,2023-094P,2025-10-09T21:56:48.817824,15.02531317,.0001102,43.0018,129.2366,263.8951,96.1766,0,U,57231,999,12444,-.14775E-4,-.403E-5,0
STARLINK-5872,2023-094Q,2025-10-09T21:55:13.948032,15.02522670,.0001223,43.0023,129.2256,275.1954,84.8749,0,U,57232,999,12510,-.92459E-4,-.1452E-4,0
STARLINK-5866,2023-094R,2025-10-10T06:05:02.559840,15.02533407,.00013364,43.0028,127.4804,263.4005,96.6686,0,U,57233,999,12449,.23101161E-4,.108E-5,0
STARLINK-6368,2023-094S,2025-10-09T21:52:01.265664,15.02530731,.0001084,43.0020,129.2092,266.9200,93.1518,0,U,57234,999,12444,-.41845E-4,-.769E-5,0
STARLINK-6360,2023-094T,2025-10-10T06:08:15.740736,15.02524180,.00012922,43.0033,127.4991,267.8507,92.2188,0,U,57235,999,12449,-.75134589E-4,-.1218E-4,0
STARLINK-6315,2023-094U,2025-10-10T06:00:47.081088,15.02537952,.00012429,43.0032,115.3195,267.0325,93.0375,0,U,57236,999,12463,.10375919E-3,.1198E-4,0
STARLINK-6365,2023-094V,2025-10-09T23:37:21.483552,15.02500581,.00012894,43.0027,128.9016,286.2260,73.8440,0,U,57237,999,12445,.84059921E-3,.11159E-3,0
STARLINK-6334,2023-094W,2025-10-10T05:49:36.078816,15.02532240,.0001261,43.0034,115.2570,268.8722,91.1976,0,U,57238,999,12463,.28929206E-4,.187E-5,0
STARLINK-6330,2023-094X,2025-10-09T23:26:08.793888,15.02534142,.00012,43.0031,128.8422,265.7290,94.3415,0,U,57239,999,12445,.13777877E-4,-.17E-6,0
STARLINK-6351,2023-094Y,2025-10-10T05:36:49.561344,15.02519640,.00014956,43.0030,115.1892,265.6775,94.3897,0,U,57240,999,12463,.14985395E-3,.182E-4,0
STARLINK-6349,2023-094Z,2025-10-09T20:21:37.297440,15.02537457,.0001172,43.0029,117.4599,268.4412,91.6296,0,U,57241,999,12457,.47925359E-4,.444E-5,0
STARLINK-6306,2023-094AA,2025-10-09T20:16:49.804032,15.02533634,.00014573,43.0033,117.4339,276.8130,83.2547,0,U,57242,999,12457,.15921109E-4,.11E-6,0
STARLINK-6346,2023-094AB,2025-10-09T20:20:01.326912,15.02533952,.00011162,43.0045,117.4498,271.5684,88.5030,0,U,57243,999,12457,-.4560678E-5,-.265E-5,0
STARLINK-5610,2023-094AC,2025-10-10T05:40:00.365376,15.02538991,.00013606,43.0037,115.2055,271.5003,88.5683,0,U,57244,999,12463,.7096548E-5,-.108E-5,0
STARLINK-5587,2023-094AD,2025-10-10T05:44:48.277824,15.02534936,.00010215,43.0030,115.2303,275.2259,84.8467,0,U,57245,999,12463,.66392913E-4,.693E-5,0
STARLINK-5049,2023-094AE,2025-10-09T13:05:58.161984,15.02530708,.0001065,43.0032,118.6232,263.5659,96.5062,0,U,57246,999,12453,.1347E-3,.1616E-4,0
STARLINK-5039,2023-094AF,2025-10-10T05:35:12.636960,15.02536565,.00011728,43.0033,115.1801,276.8893,83.1816,0,U,57247,999,12463,.3540649E-4,.275E-5,0
STARLINK-5514,2023-094AG,2025-10-10T05:30:24.969888,15.02536986,.00016574,43.0029,115.1549,244.3948,115.6723,0,U,57248,999,12463,.40647025E-4,.345E-5,0
STARLINK-5517,2023-094AH,2025-10-09T13:29:55.693824,15.02535997,.0001358,43.0035,118.6935,266.0642,94.0045,0,U,57249,999,12453,.45356E-4,.409E-5,0
STARLINK-5488,2023-094AJ,2025-10-10T05:12:50.874336,15.02541592,.00013402,43.0038,115.0646,259.3539,100.7152,0,U,57250,999,12463,.14071618E-3,.1698E-4,0
STARLINK-5513,2023-094AK,2025-10-09T21:23:47.310720,15.02533076,.0001272,43.0039,116.9205,261.5290,98.5408,0,U,57251,999,12458,-.16753E-4,-.43E-5,0
STARLINK-5511,2023-094AL,2025-10-09T13:04:22.163808,15.02533524,.0001693,43.0033,118.6172,260.9429,99.1222,0,U,57252,999,12453,.95887E-4,.1092E-4,0
STARLINK-5516,2023-094AM,2025-10-10T05:20:49.717824,15.02535227,.00011969,43.0028,115.1049,265.4283,94.6423,0,U,57253,999,12463,-.19061358E-4,-.461E-5,0
STARLINK-5490,2023-094AN,2025-10-09T20:55:01.043904,15.02533557,.0001254,43.0028,116.7695,267.1268,92.9431,0,U,57254,999,12458,.1157E-3,.1359E-4,0
STARLINK-5481,2023-094AP,2025-10-09T22:33:56.418048,15.02534344,.000118,43.0029,116.4255,271.8405,88.2302,0,U,57255,999,12459,.50171E-4,.474E-5,0
STARLINK-5512,2023-094AQ,2025-10-10T06:03:48.820896,15.02535953,.00013264,43.0031,114.4881,266.0782,93.9909,0,U,57256,999,12464,.59048887E-4,.594E-5,0
STARLINK-5503,2023-094AR,2025-10-09T21:07:48.467712,15.02531630,.0001272,43.0028,116.8369,266.2035,93.8662,0,U,57257,999,12524,.36616E-4,.291E-5,0
STARLINK-5476,2023-094AS,2025-10-10T06:24:35.545248,15.02533296,.00012054,43.0025,114.5776,268.5634,91.5071,0,U,57258,999,12464,.4522777E-5,-.142E-5,0
STARLINK-5026,2023-094AU,2025-10-10T06:14:59.475840,15.02541860,.00010308,43.0035,114.5264,264.5956,95.4769,0,U,57260,999,12528,.10685188E-3,.124E-4,0
STARLINK-5485,2023-094AV,2025-10-10T06:14:37.392000,15.02527376,.00025482,43.0052,127.5298,263.0416,97.0136,0,U,57261,999,12449,-.82603666E-4,-.1319E-4,0
STARLINK-5504,2023-094AW,2025-10-09T14:30:31.037760,15.02534404,.0001319,43.0027,118.2065,269.0902,90.9789,0,U,57262,999,12454,.14288E-3,.1727E-4,0
STARLINK-5509,2023-094AX,2025-10-10T06:13:01.958880,15.02533225,.00013132,43.0046,127.5221,258.5097,101.5598,0,U,57263,999,12449,.40405711E-4,.342E-5,0
STARLINK-5858,2023-094AY,2025-10-10T06:08:36.628800,15.02533214,.00012884,43.0028,114.4929,267.8052,92.2643,0,U,57264,999,12464,.44557075E-4,.398E-5,0
STARLINK-5890,2023-094AZ,2025-10-10T06:05:24.622944,15.02537335,.00010092,43.0027,114.4783,268.2085,91.8642,0,U,57265,999,12464,.12627197E-4,-.33E-6,0
STARLINK-30198,2023-096A,2025-10-09T10:58:26.414688,15.02533758,.0001063,43.0031,325.3049,266.5518,93.5203,0,U,57290,999,12486,-.20136E-3,-.2922E-4,0
STARLINK-30239,2023-096B,2025-10-09T09:17:54.151584,15.02530139,.0001451,43.0030,325.6388,274.4675,85.6001,0,U,57291,999,12485,-.20961E-4,-.487E-5,0
STARLINK-30210,2023-096C,2025-10-10T00:51:48.405888,15.24917897,.00238826,42.9924,304.0622,69.0399,291.3004,0,U,57292,999,12504,.2718529E-2,.69964E-3,0
STARLINK-30235,2023-096E,2025-10-10T02:36:32.093856,15.02528821,.00017138,43.0036,321.5912,282.0532,78.0119,0,U,57294,999,12496,-.28170237E-4,-.584E-5,0
STARLINK-30238,2023-096G,2025-10-10T01:20:07.939680,15.25026377,.0021148,42.9960,303.3701,69.0253,291.2858,0,U,57296,999,12519,.28354187E-2,.73127E-3,0
STARLINK-30234,2023-096H,2025-10-09T10:18:26.832672,15.66806086,.0031705,42.9825,271.3016,118.1298,242.2778,0,U,57297,999,12549,.6128E-2,.744625E-2,0
STARLINK-30241,2023-096J,2025-10-10T03:07:16.148928,15.28373969,.00228249,42.9925,298.7590,79.6649,280.6774,0,U,57298,999,12523,.29728694E-2,.85147E-3,0
STARLINK-30236,2023-096L,2025-10-10T03:53:04.442208,15.02533128,.00011215,43.0005,321.1240,281.3925,78.6791,0,U,57300,999,12501,-.1211267E-5,-.22E-5,0
STARLINK-30201,2023-096M,2025-10-09T10:15:16.547040,15.02531549,.0001224,43.0035,325.0779,273.8477,86.2226,0,U,57301,999,12396,-.74648E-4,-.1212E-4,0
STARLINK-30233,2023-096N,2025-10-09T19:44:50.729568,15.02525645,.00014036,43.0046,322.8629,264.8385,95.2297,0,U,57302,999,12402,-.19630797E-3,-.2854E-4,0
STARLINK-30232,2023-096P,2025-10-10T01:44:55.186944,15.24689562,.002077,42.9969,303.4986,72.2919,288.0197,0,U,57303,999,12503,.27638326E-2,.70514E-3,0
STARLINK-30177,2023-096R,2025-10-10T01:46:04.892736,15.25437727,.00214094,42.9948,302.6356,71.0813,289.2356,0,U,57305,999,12428,.29701105E-2,.7763E-3,0
STARLINK-30200,2023-096S,2025-10-10T02:03:21.682368,15.27968818,.00224296,42.9908,299.3082,79.3229,281.0147,0,U,57306,999,12432,.29086382E-2,.82217E-3,0
STARLINK-30209,2023-096T,2025-10-10T02:19:34.453920,15.25182627,.00215345,42.9935,302.7958,73.6872,286.6345,0,U,57307,999,12428,.28159364E-2,.72982E-3,0
STARLINK-30163,2023-096V,2025-10-10T01:15:55.744128,15.44024833,.00286943,42.9940,280.2742,99.7679,260.6421,0,U,57309,999,12453,.72563869E-3,.34238E-3,0
STARLINK-30184,2023-096W,2025-10-10T01:54:08.582400,15.02534627,.00008636,43.0042,295.5076,264.8521,95.2223,0,U,57310,999,12436,-.36227737E-4,-.693E-5,0
STARLINK-30175,2023-096X,2025-10-10T02:39:02.552544,15.24791143,.00217337,42.9940,302.9103,70.8525,289.4676,0,U,57311,999,12428,.28352759E-2,.72627E-3,0
STARLINK-6290,2023-099A,2025-10-09T04:37:54.912288,15.02533593,.00014817,43.0069,352.5038,268.3806,91.6867,0,U,57328,999,12423,-.532373E-5,-.276E-5,0
STARLINK-6138,2023-099B,2025-10-10T04:19:27.328224,15.02534084,.00005636,43.0026,347.0040,259.7866,100.2913,0,U,57329,999,12347,.34803299E-4,.267E-5,0
STARLINK-6212,2023-099C,2025-10-09T14:07:29.489664,15.02530431,.0001427,43.0062,350.3111,270.7630,89.3049,0,U,57330,999,12338,.12462E-3,.148E-4,0
STARLINK-6234,2023-099D,2025-10-09T06:07:15.229632,15.02534186,.0001275,43.0051,352.1075,267.4604,92.6093,0,U,57331,999,12333,.11391E-4,-.5E-6,0
STARLINK-5831,2023-099E,2025-10-09T12:26:58.315200,15.02529694,.0001043,43.0037,350.6425,268.4585,91.6138,0,U,57332,999,12337,-.79258E-4,-.1274E-4,0
STARLINK-5585,2023-099F,2025-10-10T05:58:22.516608,15.02532578,.00010912,43.0051,346.6630,274.7370,85.3348,0,U,57333,999,12348,.12580723E-3,.1496E-4,0
STARLINK-5589,2023-099G,2025-10-09T12:17:22.795296,15.02531056,.0001233,43.0039,350.5922,274.9790,85.0912,0,U,57334,999,12337,-.50584E-4,-.887E-5,0
STARLINK-6316,2023-099H,2025-10-10T05:34:23.528064,15.02559606,.00014011,43.0056,346.5410,271.3307,88.7375,0,U,57335,999,12348,-.33406457E-3,-.4716E-4,0
STARLINK-6320,2023-099J,2025-10-10T04:51:14.727456,15.02534699,.00011232,43.0034,346.2958,264.2786,95.7929,0,U,57336,999,12348,.26573296E-4,.155E-5,0
STARLINK-6322,2023-099K,2025-10-09T05:49:40.442016,15.02533052,.0001465,43.0064,352.0128,273.0415,87.0259,0,U,57337,999,12333,.59383E-5,-.124E-5,0
STARLINK-6374,2023-099L,2025-10-09T12:06:11.340288,15.02534121,.0001399,43.0046,350.5322,269.2172,90.8510,0,U,57338,999,12337,.41104E-4,.352E-5,0
STARLINK-6332,2023-099M,2025-10-10T05:48:47.344896,15.02532936,.00013576,43.0069,346.6107,274.8004,85.2684,0,U,57339,999,12348,.32845288E-4,.24E-5,0
STARLINK-6321,2023-099N,2025-10-10T05:21:36.868032,15.02534056,.00011812,43.0039,346.4677,281.3628,78.7081,0,U,57340,999,12348,.52713513E-4,.508E-5,0
STARLINK-6377,2023-099P,2025-10-10T05:29:35.104992,15.02545559,.0001215,43.0049,346.5098,276.1073,83.9631,0,U,57341,999,12348,.23498314E-3,.2973E-4,0
STARLINK-6375,2023-099Q,2025-10-09T13:00:21.722112,15.02533043,.0001307,43.0051,349.9541,265.8395,94.2298,0,U,57342,999,12338,-.3735E-4,-.708E-5,0
STARLINK-6379,2023-099R,2025-10-10T05:24:48.602592,15.02532841,.00012256,43.0061,346.4846,262.9214,97.1489,0,U,57343,999,12348,.65898149E-4,.687E-5,0
STARLINK-6380,2023-099S,2025-10-10T05:12:01.324800,15.02532987,.00004287,43.0024,346.4167,213.7018,146.3797,0,U,57344,999,12348,.77739868E-4,.847E-5,0
STARLINK-6373,2023-099T,2025-10-10T05:16:49.335744,15.02538653,.00012572,43.0060,346.4444,265.5336,94.5363,0,U,57345,999,12348,.7835384E-4,.855E-5,0
STARLINK-6359,2023-099U,2025-10-10T04:48:03.038688,15.02532977,.00009426,43.0035,346.2896,272.0002,88.0733,0,U,57346,999,12348,.15569289E-4,.7E-7,0
STARLINK-6378,2023-099V,2025-10-10T05:05:36.135456,15.02544160,.00029498,43.0144,346.3910,286.4928,73.5590,0,U,57347,999,12348,.43548614E-3,.5685E-4,0
STARLINK-6372,2023-099W,2025-10-09T11:07:03.091008,15.02537203,.0001572,43.0058,350.2242,264.3798,95.6865,0,U,57348,999,12337,-.5158E-4,-.9E-5,0
STARLINK-6376,2023-099X,2025-10-09T11:10:14.840256,15.02532294,.000122,43.0048,350.2425,261.2891,98.7813,0,U,57349,999,12409,-.19186E-4,-.463E-5,0
STARLINK-6362,2023-099Y,2025-10-10T04:51:44.868960,15.02551380,.00018442,43.0056,334.1477,281.6065,78.4570,0,U,57350,999,12362,-.4274394E-4,-.781E-5,0
STARLINK-6331,2023-099Z,2025-10-09T11:05:27.314016,15.02530989,.000144,43.0079,350.2172,265.7584,94.3094,0,U,57351,999,12337,-.39623E-4,-.739E-5,0
STARLINK-6297,2023-099AA,2025-10-10T03:06:28.081152,15.02533465,.00014175,43.0059,334.4569,269.0623,91.0057,0,U,57352,999,12361,.21216878E-4,.83E-6,0
STARLINK-6324,2023-099AB,2025-10-08T22:16:25.476096,15.02552130,.0001467,43.0066,353.0895,264.7860,95.2815,0,U,57353,999,12329,-.27714E-3,-.3947E-4,0
STARLINK-6293,2023-099AC,2025-10-10T02:53:40.779168,15.02538495,.00006645,43.0062,334.3923,273.3967,86.6799,0,U,57354,999,12361,-.68180349E-4,-.1124E-4,0
STARLINK-6276,2023-099AD,2025-10-10T04:46:59.329056,15.02541213,.00012066,43.0052,334.1223,263.1721,96.8984,0,U,57355,999,12362,-.7205111E-5,-.301E-5,0
STARLINK-6355,2023-099AE,2025-10-10T02:52:04.615968,15.02530686,.00012724,43.0038,334.3782,284.4287,75.6414,0,U,57356,999,12361,-.80823096E-4,-.1295E-4,0
STARLINK-5600,2023-099AF,2025-10-10T04:38:59.562816,15.02537109,.00012872,43.0051,334.0791,269.6224,90.4471,0,U,57357,999,12362,.8357208E-4,.925E-5,0
STARLINK-6299,2023-099AG,2025-10-10T04:19:49.024992,15.02535048,.00012294,43.0039,333.9766,287.3054,72.7654,0,U,57358,999,12436,.14636323E-3,.1774E-4,0
STARLINK-6347,2023-099AH,2025-10-09T11:10:46.945632,15.02533346,.0001189,43.0033,338.0754,269.1843,90.8863,0,U,57359,999,12351,-.55376E-5,-.278E-5,0
STARLINK-6348,2023-099AJ,2025-10-10T04:10:13.718496,15.02534047,.00012973,43.0057,333.9291,276.1669,83.9026,0,U,57360,999,12362,.39030315E-4,.324E-5,0
STARLINK-6340,2023-099AK,2025-10-10T04:23:01.838688,15.02524159,.00016902,43.0030,333.9943,280.3547,79.7105,0,U,57361,999,12362,-.73206802E-4,-.1192E-4,0
STARLINK-6343,2023-099AL,2025-10-10T04:05:25.946880,15.02532714,.00011537,43.0040,333.8999,274.1949,85.8762,0,U,57362,999,12362,.95441602E-4,.1086E-4,0
STARLINK-6356,2023-099AM,2025-10-10T02:39:17.634528,15.02532478,.00010994,43.0043,334.3122,266.2267,93.8450,0,U,57363,999,12361,.7875808E-4,.86E-5,0
STARLINK-6338,2023-099AN,2025-10-09T13:42:16.731072,15.02537715,.0001007,43.0051,337.1444,283.1766,76.8964,0,U,57364,999,12353,-.19673E-4,-.469E-5,0
STARLINK-5007,2023-099AP,2025-10-10T03:49:26.912928,15.02535594,.00012073,43.0047,333.8137,269.2231,90.8473,0,U,57365,999,12362,-.35898769E-4,-.688E-5,0
STARLINK-6174,2023-099AQ,2025-10-10T05:29:58.368192,15.02532578,.00010967,43.0048,333.4801,257.2277,102.8443,0,U,57366,999,12363,.25221006E-4,.137E-5,0
STARLINK-6215,2023-099AR,2025-10-10T02:09:17.380800,15.02554926,.00010051,43.0039,321.1233,264.0195,96.0533,0,U,57367,999,12451,.22721812E-3,.2869E-4,0
STARLINK-6218,2023-099AS,2025-10-09T10:13:14.683296,15.02534275,.0001325,43.0056,337.7735,265.8023,94.2668,0,U,57368,999,12351,-.18419E-4,-.452E-5,0
STARLINK-6168,2023-099AT,2025-10-10T03:59:02.150304,15.02543470,.0001361,43.0050,333.8683,267.8772,92.1915,0,U,57369,999,12362,-.17446128E-3,-.256E-4,0
STARLINK-5353,2023-099AU,2025-10-10T03:36:39.757824,15.02520439,.00011345,43.0026,333.7440,259.1802,100.8913,0,U,57370,999,12362,.17156382E-3,.2114E-4,0
STARLINK-6032,2023-099AV,2025-10-10T05:31:34.297248,15.02531203,.00011654,43.0042,333.4867,259.4036,100.6675,0,U,57371,999,12363,.20858149E-4,.78E-6,0
STARLINK-5975,2023-099AW,2025-10-10T05:01:13.444896,15.02528449,.0001018,43.0055,333.3190,255.3509,104.7220,0,U,57372,999,12363,.1445932E-3,.175E-4,0
STARLINK-6370,2023-099AX,2025-10-09T11:12:22.595616,15.02532707,.000106,43.0046,338.0670,269.5296,90.5425,0,U,57373,999,12351,.49036E-5,-.137E-5,0
STARLINK-6369,2023-099AY,2025-10-09T12:05:19.660128,15.02533367,.0001032,43.0050,324.4843,259.0730,100.9997,0,U,57374,999,12367,.12351E-4,-.37E-6,0
STARLINK-6363,2023-099AZ,2025-10-10T03:35:03.375168,15.02552706,.00011438,43.0028,333.7387,267.3567,92.7144,0,U,57375,999,12362,-.18160979E-3,-.2657E-4,0
STARLINK-6367,2023-099BA,2025-10-09T05:00:29.579616,15.02531267,.0001382,43.0051,338.7225,264.8581,95.2104,0,U,57376,999,12348,.15751E-4,.9E-7,0
STARLINK-6358,2023-099BB,2025-10-10T05:02:47.760000,15.02538157,.00013644,43.0052,333.3394,267.0811,92.9876,0,U,57377,999,12363,.93067377E-4,.1054E-4,0
STARLINK-6364,2023-099BC,2025-10-10T02:20:51.252288,15.02530352,.00010306,43.0047,308.2029,282.4003,77.6724,0,U,57378,999,12465,.80636952E-4,.886E-5,0
STARLINK-6361,2023-099BD,2025-10-10T03:22:17.283648,15.02526485,.00008009,43.0024,333.6749,268.9944,91.0807,0,U,57379,999,12362,-.59547202E-4,-.1008E-4,0
STARLINK-6366,2023-099BE,2025-10-09T08:46:14.745216,15.02534678,.0001128,43.0031,312.1605,270.4606,89.6107,0,U,57380,999,12453,.4195E-5,-.147E-5,0
STARLINK-6371,2023-099BF,2025-10-10T03:02:02.145408,15.02533020,.00012623,43.0022,321.4013,247.2696,112.8013,0,U,57381,999,12450,.74196373E-4,.799E-5,0
STARLINK-30240,2023-102A,2025-10-09T06:05:37.658112,15.02533270,.0001458,43.0068,351.9824,268.0766,91.9910,0,U,57404,999,12345,-.18695E-4,-.456E-5,0
STARLINK-30192,2023-102B,2025-10-10T05:56:45.276864,15.02534948,.00013407,43.0036,346.5217,265.5311,94.5379,0,U,57405,999,12360,-.10146772E-3,-.1574E-4,0
STARLINK-30195,2023-102C,2025-10-10T05:51:57.256416,15.02533874,.00013915,43.0021,346.5084,267.8702,92.1981,0,U,57406,999,12360,-.11352482E-3,-.1737E-4,0
STARLINK-30207,2023-102D,2025-10-10T05:04:23.768544,15.02535628,.0001498,43.0036,333.3478,268.0343,92.0328,0,U,57407,999,12376,-.6351231E-5,-.289E-5,0
STARLINK-30205,2023-102E,2025-10-10T05:37:34.525632,15.02532967,.00017628,43.0041,346.4368,273.1802,86.8838,0,U,57408,999,12360,.30135211E-4,.203E-5,0
STARLINK-30222,2023-102F,2025-10-10T05:23:11.357664,15.02536737,.00009864,43.0043,346.3649,272.2417,87.8313,0,U,57409,999,12360,-.1133604E-4,-.357E-5,0
STARLINK-30172,2023-102G,2025-10-10T05:32:46.543200,15.02569528,.00011185,43.0033,346.3998,259.3389,100.7328,0,U,57410,999,12360,-.55421025E-3,-.7689E-4,0
STARLINK-30214,2023-102H,2025-10-10T04:49:38.023392,15.02526481,.0001352,43.0040,346.1940,269.9605,90.1082,0,U,57411,999,12355,.383784E-5,-.152E-5,0
STARLINK-30182,2023-102J,2025-10-10T05:27:58.984992,15.02529326,.00014544,43.0034,346.3859,267.0934,92.9742,0,U,57412,999,12360,-.74391561E-4,-.1208E-4,0
STARLINK-30191,2023-102K,2025-10-10T01:52:33.303936,15.27568828,.00012953,43.0053,317.2201,272.0482,88.0222,0,U,57413,999,12393,-.66633975E-4,-.2095E-4,0
STARLINK-30193,2023-102L,2025-10-10T05:13:35.400576,15.02529078,.00014648,43.0041,346.2977,266.2415,93.8260,0,U,57414,999,12360,-.19607202E-3,-.2851E-4,0
STARLINK-30208,2023-102M,2025-10-10T05:08:48.522336,15.02541082,.0001481,43.0046,346.2883,282.5810,77.4867,0,U,57415,999,12355,-.12118024E-4,-.367E-5,0
STARLINK-30224,2023-102N,2025-10-09T05:08:05.419104,15.02536040,.00012214,43.0033,351.6782,269.3255,90.7448,0,U,57416,999,12345,-.5316406E-4,-.922E-5,0
STARLINK-30043,2023-102P,2025-10-10T04:54:26.682336,15.02523087,.0001333,43.0050,346.2096,285.9617,74.1078,0,U,57417,999,12360,.17171407E-3,.2116E-4,0
STARLINK-30221,2023-102Q,2025-10-10T04:59:12.545376,15.02600571,.00011717,43.0056,346.2350,276.7658,83.3051,0,U,57418,999,12360,-.78839424E-3,-.10855E-3,0
STARLINK-30189,2023-105A,2025-10-10T05:46:49.452960,15.02535826,.00011973,43.0021,359.6218,262.5505,97.5201,0,U,57430,999,12288,-.32955589E-4,-.649E-5,0
STARLINK-30188,2023-105C,2025-10-10T07:12:57.523392,15.02531839,.00014361,43.0042,359.2100,271.3212,88.7466,0,U,57432,999,12290,-.84515959E-4,-.1345E-4,0
STARLINK-30105,2023-105D,2025-10-10T02:13:22.140768,15.27564068,.00010431,43.0003,161.3216,269.5267,90.5465,0,U,57433,999,12529,-.23587043E-3,-.6743E-4,0
STARLINK-30102,2023-105E,2025-10-10T05:27:39.229632,15.02513786,.00016921,43.0053,359.5189,265.4747,94.5902,0,U,57434,999,12287,.5367958E-3,.7051E-4,0
STARLINK-30183,2023-105G,2025-10-09T05:01:48.687456,15.35721393,.00263043,42.9900,333.2675,44.9981,315.2999,0,U,57436,999,12315,.35212627E-2,.128253E-2,0
STARLINK-30237,2023-105H,2025-10-10T06:48:59.302944,15.02528030,.00015989,43.0033,359.0845,273.5184,86.5475,0,U,57437,999,12293,-.39924721E-4,-.743E-5,0
STARLINK-30158,2023-105J,2025-10-10T05:18:03.040128,15.02529462,.00014873,43.0047,359.4715,258.6034,101.4642,0,U,57438,999,12292,-.67851275E-4,-.112E-4,0
STARLINK-30159,2023-105L,2025-10-10T06:44:11.195232,15.02533120,.00016051,43.0016,359.0578,274.7090,85.3569,0,U,57440,999,12277,.27242841E-4,.164E-5,0
STARLINK-30160,2023-105M,2025-10-10T05:03:40.142592,15.02532644,.00008017,43.0035,359.3944,278.8383,81.2368,0,U,57441,999,12276,.3157244E-5,-.161E-5,0
STARLINK-30146,2023-105N,2025-10-09T13:01:36.253344,15.02520252,.0001195,43.0046,2.9830,268.7323,91.3383,0,U,57442,999,12288,-.12528E-3,-.1895E-4,0
STARLINK-30197,2023-105P,2025-10-10T06:29:48.434208,15.02505172,.0000921,43.0021,358.9816,220.3911,139.6863,0,U,57443,999,12293,.32374212E-3,.4169E-4,0
STARLINK-30181,2023-105Q,2025-10-10T06:10:37.815168,15.02527078,.0000948,43.0043,358.8850,263.0132,97.0602,0,U,57444,999,12299,.38929523E-4,.322E-5,0
STARLINK-30215,2023-105R,2025-10-10T06:17:01.244544,15.02540669,.00009903,43.0102,358.9193,271.4656,88.6073,0,U,57445,999,12277,-.12575685E-3,-.1902E-4,0
STARLINK-30162,2023-105S,2025-10-09T10:57:31.428000,15.02532438,.0000897,43.0031,350.4608,274.1392,85.9348,0,U,57446,999,12296,-.72483E-4,-.1182E-4,0
